,Date,Hour,Minute,EST,Elevation angle,Zenith (Incidence) angle,wind_speed (m/s),wind_direction (deg),mixing_height,overall_cloud_cover,time_interval,stability_class
2023-02-14 06:04:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,69.51753077715425,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:05:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,351.37570945014454,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:06:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,116.3232069594819,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:07:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,98.3466307054507,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:08:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,161.58812991721712,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:09:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,81.15223677746171,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:10:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,337.381483217884,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:11:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,152.61354740280308,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:12:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,178.813057507229,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:13:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,57.282890613821856,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:14:00,20230214,6.0,0,06:00:00,-15.33,105.33,0.001,160.84224280752744,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:15:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,48.118030815227016,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:16:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,162.97948476970782,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:17:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,244.7931334557692,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:18:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,223.46495085505697,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:19:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,238.60748943966325,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:20:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,108.74297330698033,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:21:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,100.11032384828899,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:22:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,197.60351634477738,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:23:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,84.73876543618198,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:24:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,192.43989360012498,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:25:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,138.49082417158323,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:26:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,272.7707212778244,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:27:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,103.7336107235027,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:28:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,253.2456314475391,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:29:00,20230214,6.000000000000001,15,06:15:00,-12.51,102.51,0.001,89.89842392667889,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:30:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,81.58203855688413,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:31:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,105.0281972141852,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:32:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,40.4584501124985,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:33:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,203.8556041234727,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:34:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,160.30129520508515,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:35:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,259.5166407932076,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:36:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,137.19404613871666,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:37:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,310.80283654066136,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:38:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,274.4188318896448,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:39:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,168.9670029883376,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:40:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,174.8515820774341,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:41:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,268.0020387902629,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:42:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,30.12807050678027,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:43:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,214.2063645193011,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:44:00,20230214,6.0,30,06:30:00,-9.72,99.72,0.001,186.61694095573318,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:45:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,80.80350283745574,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:46:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,152.2308004676033,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:47:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,305.1051664192869,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:48:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,55.76338631580236,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:49:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,289.4460825491052,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:50:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,270.2595140454291,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:51:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,23.50975308350793,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:52:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,303.29279580301227,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:53:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,219.90838380656322,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:54:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,187.43033593964844,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:55:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,177.7153139075858,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:56:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,215.38315778915157,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:57:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,219.0676638215843,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:58:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,88.18607452482497,20000.0,0.0,0 days 00:01:00,G
2023-02-14 06:59:00,20230214,6.0,45,06:45:00,-6.93,96.93,0.001,273.34965255263563,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:00:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,267.6697255096299,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:01:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,116.00368544212887,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:02:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,279.9332616101407,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:03:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,205.41383099707133,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:04:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,269.9492098655028,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:05:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,250.02647736904433,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:06:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,169.259789797558,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:07:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,225.34400524757652,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:08:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,224.51577030769798,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:09:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,342.1620220600835,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:10:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,136.3394110025977,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:11:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,73.18712766886425,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:12:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,59.15669445984192,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:13:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,32.00985200342556,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:14:00,20230214,7.0,0,07:00:00,-4.02,94.02,0.001,294.19367786393326,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:15:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,277.81630888053064,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:16:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,31.09662772233639,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:17:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,62.834988531325486,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:18:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,343.25763096499963,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:19:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,258.5839098917155,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:20:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,8.43934340164509,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:21:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,74.59766466546068,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:22:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,299.84076091061627,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:23:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,337.5558944671222,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:24:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,130.10229172652282,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:25:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,154.89260061331666,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:26:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,107.65437849166588,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:27:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,316.39500029912216,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:28:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,9.271540822911039,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:29:00,20230214,7.0,15,07:15:00,-0.67,90.67,0.001,330.20284286145596,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:30:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,12.62818250852121,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:31:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,63.07615240337296,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:32:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,17.22284786366395,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:33:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,4.418381912908225,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:34:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,291.0852249897994,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:35:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,173.9009640761369,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:36:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,58.39904657665762,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:37:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,81.11086654653649,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:38:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,144.76497980373156,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:39:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,260.51090673726713,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:40:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,210.46625713375224,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:41:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,317.4754458185952,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:42:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,144.46257322183342,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:43:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,121.29811253600296,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:44:00,20230214,7.0,30,07:30:00,1.72,88.28,0.001,110.41190454620912,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:45:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,81.83549216691853,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:46:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,188.51943828187245,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:47:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,282.86855933692044,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:48:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,201.7272813813119,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:49:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,261.1413211072679,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:50:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,238.9005396582327,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:51:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,305.5396806740491,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:52:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,133.00555822679144,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:53:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,87.43751887841898,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:54:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,136.74098874313535,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:55:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,69.70254963690063,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:56:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,143.98567854127123,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:57:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,267.4666199459317,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:58:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,338.2542004446464,20000.0,0.0,0 days 00:01:00,G
2023-02-14 07:59:00,20230214,7.0,45,07:45:00,4.25,85.75,0.001,321.52619267505804,20000.0,0.0,0 days 00:01:00,G
2023-02-14 08:00:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,313.8338584202575,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:01:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,227.42182412095804,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:02:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,152.11735570178482,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:03:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,358.09837726643224,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:04:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,359.58339065458006,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:05:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,227.73389453640618,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:06:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,136.77981036735676,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:07:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,37.72394918296947,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:08:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,330.65265997075034,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:09:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,351.1285473674618,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:10:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,281.9199766300877,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:11:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,278.54005694178034,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:12:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,132.18568092657944,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:13:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,326.48560277067816,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:14:00,20230214,8.0,0,08:00:00,6.82,83.18,0.001,152.90934809473137,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:15:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,276.4385753036768,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:16:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,351.1167783366217,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:17:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,255.99997452958183,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:18:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,172.62860853049241,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:19:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,21.281466771257893,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:20:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,341.03167147773115,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:21:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,146.6093336528471,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:22:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,320.6070216682447,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:23:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,147.2411783968606,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:24:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,265.5063461928117,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:25:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,196.50424486613133,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:26:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,299.488527194463,20000.0,0.0,0 days 00:01:00,C
2023-02-14 08:27:00,20230214,8.0,15,08:15:00,9.36,80.64,0.001,150.95935940413534,20000.0,0.0,0 days 00:01:00,C
